FFA_W3_301
1 0 
0.999013 0.000281842 
0.996057 0.00106372 
0.991142 0.00226461 
0.984288 0.00375383 
0.975523 0.00535146 
0.964881 0.00722303 
0.952404 0.00941729 
0.938141 0.0119667 
0.922148 0.0148916 
0.904489 0.0181993 
0.885234 0.0218884 
0.864457 0.0259556 
0.842242 0.0303995 
0.818676 0.035219 
0.793851 0.0404066 
0.767867 0.0459428 
0.740825 0.0517932 
0.712832 0.0579071 
0.683999 0.0642149 
0.654439 0.0706282 
0.62427 0.0770448 
0.593609 0.0833593 
0.562579 0.0894712 
0.531302 0.0952863 
0.4999 0.100711 
0.468498 0.105645 
0.437221 0.109976 
0.406191 0.11358 
0.37553 0.116331 
0.345361 0.118108 
0.315801 0.118801 
0.286968 0.118336 
0.258975 0.116691 
0.231933 0.113902 
0.205949 0.110056 
0.181124 0.105261 
0.157558 0.0996346 
0.135343 0.0932941 
0.114587 0.0863656 
0.0953156 0.0789467 
0.077646 0.0711576 
0.0615972 0.0630631 
0.0472961 0.0547867 
0.0348133 0.0464416 
0.0241831 0.0381251 
0.0154364 0.0299261 
0.00862077 0.0219364 
0.00380844 0.0142943 
0.00082802 0.00657857 
0 0 
0.000978507 -0.00554376 
0.00402062 -0.0115581 
0.00878857 -0.0171748 
0.0154984 -0.0229711 
0.0241898 -0.0289803 
0.0348242 -0.0351544 
0.0472915 -0.0414026 
0.0615406 -0.0476606 
0.0775633 -0.0538687 
0.0952544 -0.0599291 
0.114566 -0.0657711 
0.135343 -0.0712779 
0.157558 -0.0763601 
0.181124 -0.0809104 
0.205949 -0.0848247 
0.231933 -0.0880003 
0.258975 -0.0903372 
0.286968 -0.0917387 
0.315801 -0.0921104 
0.345361 -0.0913566 
0.37553 -0.0893815 
0.406191 -0.0861063 
0.437221 -0.0815041 
0.468498 -0.0756398 
0.4999 -0.0686882 
0.531302 -0.0609177 
0.562579 -0.0526492 
0.593609 -0.0442143 
0.62427 -0.035924 
0.654439 -0.0280483 
0.683999 -0.0208019 
0.712832 -0.0143375 
0.740825 -0.0087487 
0.767867 -0.00407846 
0.793851 -0.000329525 
0.818676 0.00252688 
0.842242 0.00454488 
0.864457 0.00579889 
0.885234 0.00637779 
0.904489 0.00637788 
0.922148 0.00590003 
0.938141 0.00505686 
0.952404 0.00398067 
0.964881 0.00281572 
0.975523 0.00171107 
0.984288 0.000882796 
0.991142 0.000394889 
0.996057 0.000136919 
0.999013 1.54209e-05 
1 0 
