 R, U, AoA, Re
    2.5714000000000001E+00    1.0085640700128931E+01    1.5747394052593124E+01    1.4090149512671647E+06
    4.7142999999999997E+00    1.2404684298544156E+01    2.0183327267711942E+01    1.7576811988633627E+06
    6.8571000000000000E+00    1.5334085941587446E+01    1.0019099632555751E+01    2.4558004811422252E+06
    9.0000000000000000E+00    1.8379722131426394E+01    1.2042513846789786E+01    3.4502394636677699E+06
    1.1142899999999999E+01    2.1846466820265178E+01    7.4888937653032457E+00    4.7020791154487859E+06
    1.3285700000000000E+01    2.5412987241029438E+01    4.1973368392919168E+00    6.0764888419866171E+06
    1.5428599999999999E+01    2.9042819103891659E+01    1.7218518912422041E+00    6.7192459725260595E+06
    1.7571400000000001E+01    3.2752542581078295E+01    2.2173976684072699E-01    7.1584157818133356E+06
    1.9714300000000001E+01    3.6447338077796751E+01   -4.3201074179669846E-01    7.4954533107206440E+06
    2.1857099999999999E+01    4.0164416063539015E+01    3.4895465598160202E-01    7.7413932820001254E+06
    2.4000000000000000E+01    4.3898419325131563E+01    1.0658431406560780E+00    7.8913950700984569E+06
    2.6142900000000001E+01    4.7427401136853156E+01    1.0556831986155877E+00    7.9066319139629658E+06
    2.8285699999999999E+01    5.1192162021302856E+01    1.6263604727540393E+00    7.8739925585566759E+06
    3.0428599999999999E+01    5.4963984572605057E+01    2.0310970721141683E+00    7.7452344479970271E+06
    3.2571399999999997E+01    5.8765346057883818E+01    2.4990246136113816E+00    7.5157798076147968E+06
    3.4714300000000001E+01    6.2546162890157909E+01    2.7273973620818346E+00    7.1929600461266832E+06
    3.6857100000000003E+01    6.6330702336988509E+01    2.8386090550919540E+00    6.7730332460785881E+06
    3.9000000000000000E+01    7.0118686251138826E+01    2.8927870847752208E+00    6.2510221335968869E+06
    4.1142899999999997E+01    7.4016142881784290E+01    3.4910389097249306E+00    5.6461336677902630E+06
    4.3285699999999999E+01    7.7804826371790298E+01    3.3703047533227024E+00    4.9317201873649098E+06
    4.5428600000000003E+01    8.1596110182369486E+01    3.1967451151637380E+00    4.1141177136526639E+06
    4.5930000000000000E+01    8.2483516258130507E+01    2.5965260917814472E+00    2.9875900743243955E+06
    4.6500000000000000E+01    8.3492469252070819E+01    1.0818459905150335E+00    5.7275280412267775E+03
