 R, U, AoA, Re
    2.5714000000000001E+00    1.0193479367511062E+01    1.4895785949511746E+01    1.4236414157435906E+06
    4.7142999999999997E+00    1.2548683224772317E+01    1.9647670348595916E+01    1.7775368143540455E+06
    6.8571000000000000E+00    1.5496250159587042E+01    9.6857414598032356E+00    2.4810062726142108E+06
    9.0000000000000000E+00    1.8759202865699201E+01    1.3040185376986221E+01    3.5207149539461951E+06
    1.1142899999999999E+01    2.1984335053684656E+01    6.7940021772058712E+00    4.7296967745849965E+06
    1.3285700000000000E+01    2.5565628003030543E+01    3.6183104682080880E+00    6.1103303881120943E+06
    1.5428599999999999E+01    2.9206255781337113E+01    1.2283010099534306E+00    6.7541219192955010E+06
    1.7571400000000001E+01    3.3169617730702811E+01    6.7783176309803372E-01    7.2411989417612525E+06
    1.9714300000000001E+01    3.6830873814081350E+01   -6.2466170010073330E-01    7.5668296297079083E+06
    2.1857099999999999E+01    4.0550586125929833E+01    1.8615670594756337E-01    7.8080872028076937E+06
    2.4000000000000000E+01    4.4286634374142388E+01    9.2609658369198067E-01    7.9533011151473336E+06
    2.6142900000000001E+01    4.8035074262479512E+01    1.6875727460715728E+00    8.0070003309614882E+06
    2.8285699999999999E+01    5.1669737660808295E+01    1.4317168263758944E+00    7.9487907342938529E+06
    3.0428599999999999E+01    5.5443387154563297E+01    1.8550256087288739E+00    7.8141076950252643E+06
    3.2571399999999997E+01    5.9369157702834379E+01    3.0515167442218880E+00    7.5984088184744334E+06
    3.4714300000000001E+01    6.3145031882618703E+01    3.2514080197160946E+00    7.2670003675087290E+06
    3.6857100000000003E+01    6.6925152356122936E+01    3.3368011150993815E+00    6.8385968040500619E+06
    3.9000000000000000E+01    7.0659441589583693E+01    3.3687411854710101E+00    6.3045933525393540E+06
    4.1142899999999997E+01    7.4446590648107275E+01    3.3591112288820550E+00    5.6818939995957483E+06
    4.3285699999999999E+01    7.8236256152138907E+01    3.2466159699307555E+00    4.9616206640239265E+06
    4.5428600000000003E+01    8.2028418515574870E+01    3.0803772771587372E+00    4.1380449518135972E+06
    4.5930000000000000E+01    8.2916016919210733E+01    2.4817543584195967E+00    3.0048021442342591E+06
    4.6500000000000000E+01    8.3884634015989292E+01    1.4241318389859001E+00    5.7583057611865270E+03
