 R, U, AoA, Re
    2.5714000000000001E+00    9.7451320682533780E+00    1.7277477171355081E+01    1.3607935847131109E+06
    4.7142999999999997E+00    1.2004540084599373E+01    2.0939247375887291E+01    1.7001699366518836E+06
    6.8571000000000000E+00    1.4911487579787092E+01    1.0346055891803427E+01    2.3869788624639763E+06
    9.0000000000000000E+00    1.8118276617094711E+01    1.2377144490715997E+01    3.3991564631248550E+06
    1.1142899999999999E+01    2.1577303717803094E+01    7.7138104025010863E+00    4.6414093205781393E+06
    1.3285700000000000E+01    2.5139333823860401E+01    4.3548213456843303E+00    6.0075130668151965E+06
    1.5428599999999999E+01    2.8766398581546440E+01    1.8358011209530400E+00    6.6513719759385679E+06
    1.7571400000000001E+01    3.2732105316348104E+01    7.1745754349640745E-01    7.1556495624171253E+06
    1.9714300000000001E+01    3.6418997091827322E+01    1.2416921502310871E-02    7.4914052967466004E+06
    2.1857099999999999E+01    4.0129645789118413E+01    7.5124381336035939E-01    7.7365301792508168E+06
    2.4000000000000000E+01    4.3858324135587758E+01    1.4329976852652540E+00    7.8860615085721612E+06
    2.6142900000000001E+01    4.7469043321029339E+01    8.9775720469815501E-01    7.9148357829678738E+06
    2.8285699999999999E+01    5.1235419835452632E+01    1.4806340914598388E+00    7.8819025915068863E+06
    3.0428599999999999E+01    5.5008631266718815E+01    1.8958579455721158E+00    7.7527616801885841E+06
    3.2571399999999997E+01    5.8787043328825916E+01    2.2420536664337591E+00    7.5229055625850055E+06
    3.4714300000000001E+01    6.2612887755761456E+01    3.0048962123456882E+00    7.2040968556163535E+06
    3.6857100000000003E+01    6.6395132197322653E+01    3.1007158468653184E+00    6.7828729740775404E+06
    3.9000000000000000E+01    7.0181065566595095E+01    3.1410938644491928E+00    6.2595924259508988E+06
    4.1142899999999997E+01    7.3969972115757372E+01    3.1407809881323150E+00    5.6434279979780922E+06
    4.3285699999999999E+01    7.7702005644976538E+01    3.6081319581435527E+00    4.9241028919573110E+06
    4.5428600000000003E+01    8.1491543174557748E+01    3.4231227880746453E+00    4.1079277821425474E+06
    4.5930000000000000E+01    8.2378564251536915E+01    2.8203802053983282E+00    2.9831223097540196E+06
    4.6500000000000000E+01    8.3387089693205283E+01    1.3028979413610955E+00    5.7190215855207816E+03
