 R, U, AoA, Re
    2.5714000000000001E+00    9.9679735964751242E+00    1.7273708493433446E+01    1.3921898249058328E+06
    4.7142999999999997E+00    1.2218724795680741E+01    2.1230248317196072E+01    1.7308512335649000E+06
    6.8571000000000000E+00    1.5110791908886972E+01    1.0726540570594876E+01    2.4193677060679165E+06
    9.0000000000000000E+00    1.7978772974263176E+01    1.2247891904958820E+01    3.3748477384029995E+06
    1.1142899999999999E+01    2.1441576178309198E+01    7.5754736361797210E+00    4.6147615802189028E+06
    1.3285700000000000E+01    2.5006881434149797E+01    4.2181822007357548E+00    5.9791625406015217E+06
    1.5428599999999999E+01    2.8636698910662062E+01    1.7049431977599334E+00    6.6250408659415236E+06
    1.7571400000000001E+01    3.2188083088350183E+01    6.7275430848706394E-02    7.0288310769914063E+06
    1.9714300000000001E+01    3.5925929846521782E+01   -4.2014017897065423E-02    7.3846994306529500E+06
    2.1857099999999999E+01    3.9637510457028235E+01    6.8542701000921502E-01    7.6361906288770977E+06
    2.4000000000000000E+01    4.3367163506989208E+01    1.3603553922792895E+00    7.7921739478264414E+06
    2.6142900000000001E+01    4.7110465209264127E+01    2.0700699573202130E+00    7.8569076003777497E+06
    2.8285699999999999E+01    5.0654381987467829E+01    1.8526432304445306E+00    7.7906021043225145E+06
    3.0428599999999999E+01    5.4424032179390274E+01    2.2355904202610990E+00    7.6684845779419150E+06
    3.2571399999999997E+01    5.8199399025133602E+01    2.5544136846905863E+00    7.4458748225821797E+06
    3.4714300000000001E+01    6.1979758027164586E+01    2.7750173870027739E+00    7.1301937882874338E+06
    3.6857100000000003E+01    6.5750210599271028E+01    2.8378805301634609E+00    6.7156329702199111E+06
    3.9000000000000000E+01    6.9538212962922572E+01    2.8889276022482564E+00    6.2010036167698996E+06
    4.1142899999999997E+01    7.3360289170206698E+01    3.6353563870000123E+00    5.5965941337921983E+06
    4.3285699999999999E+01    7.7147880631185998E+01    3.5046793980751989E+00    4.8905078705111677E+06
    4.5428600000000003E+01    8.1032659235450410E+01    3.5915264080421028E+00    4.0872371925078807E+06
    4.5930000000000000E+01    8.1919385329871957E+01    2.9865698597052543E+00    2.9682673755749539E+06
    4.6500000000000000E+01    8.2927583896498064E+01    1.4666376251072291E+00    5.6909061495480682E+03
