 R, U, AoA, Re
    2.5714000000000001E+00    9.9260801802407990E+00    1.6166865429418507E+01    1.3869053819240769E+06
    4.7142999999999997E+00    1.2231250073867125E+01    2.0310372546543022E+01    1.7333337065016371E+06
    6.8571000000000000E+00    1.5158558449907568E+01    1.0004298534206319E+01    2.4280075629842551E+06
    9.0000000000000000E+00    1.8413848022407393E+01    1.3178978997365522E+01    3.4574183149595070E+06
    1.1142899999999999E+01    2.1769764724013260E+01    8.3556927946802944E+00    4.6878127628400978E+06
    1.3285700000000000E+01    2.5432560956150354E+01    4.5847630376184290E+00    6.0870884892715383E+06
    1.5428599999999999E+01    2.9054878797640647E+01    2.0622776440421053E+00    6.7285792630489282E+06
    1.7571400000000001E+01    3.2720818838342325E+01    1.0199475210981421E-01    7.1528240266710399E+06
    1.9714300000000001E+01    3.6417499978678514E+01   -5.4093469001574535E-01    7.4907222501473771E+06
    2.1857099999999999E+01    4.0275789251256931E+01    5.4831876381418954E-01    7.7592224941333206E+06
    2.4000000000000000E+01    4.4007151668117515E+01    1.2509636027395872E+00    7.9072348045047829E+06
    2.6142900000000001E+01    4.7601800461451475E+01    8.4391052683281642E-01    7.9365098722277852E+06
    2.8285699999999999E+01    5.1368713025204592E+01    1.4325566122191424E+00    7.9019486136191282E+06
    3.0428599999999999E+01    5.5142371131648588E+01    1.8525396589290093E+00    7.7711588036519457E+06
    3.2571399999999997E+01    5.9015545708474399E+01    2.8375363021554678E+00    7.5497483248347025E+06
    3.4714300000000001E+01    6.2793378581429586E+01    3.0474389685648187E+00    7.2232745836150656E+06
    3.6857100000000003E+01    6.6575258666636714E+01    3.1420366743890003E+00    6.7997785814690115E+06
    3.9000000000000000E+01    7.0340014192341442E+01    2.9636456186291742E+00    6.2723506234140052E+06
    4.1142899999999997E+01    7.4186455615256548E+01    3.7128563195479916E+00    5.6591960084714731E+06
    4.3285699999999999E+01    7.7973429907975969E+01    3.5820763048707693E+00    4.9424687968103765E+06
    4.5428600000000003E+01    8.1763157869309666E+01    3.3993241944722183E+00    4.1225916764541813E+06
    4.5930000000000000E+01    8.2650219873328481E+01    2.7970662431283229E+00    2.9936654301383649E+06
    4.6500000000000000E+01    8.3658790316871105E+01    1.2801166606423326E+00    5.7390090157327249E+03
