 time, Cp (power coef.), Ct (thust coef.)
    1.0528422419686100E+02    2.6537521626644700E-01    3.6467955100341048E-01
    1.0528475051271882E+02    2.6520116944981725E-01    3.6455058979563287E-01
    1.0528527682857663E+02    2.6502028184802201E-01    3.6441224533082966E-01
    1.0528580314443444E+02    2.6484013878391183E-01    3.6427309762863308E-01
    1.0528632946029225E+02    2.6466279257598097E-01    3.6413559608267293E-01
    1.0528685577615006E+02    2.6448858741197595E-01    3.6400029427494140E-01
    1.0528738209200787E+02    2.6431731897280736E-01    3.6386713103386148E-01
    1.0528790840786569E+02    2.6414860000756152E-01    3.6373583235356222E-01
    1.0528843472372350E+02    2.6398198506443210E-01    3.6360604731811230E-01
    1.0528896103958131E+02    2.6381701858846063E-01    3.6347739995026723E-01
    1.0528948735543912E+02    2.6289749230374621E-01    3.6294644252177982E-01
    1.0529001367129693E+02    2.6286755270393930E-01    3.6296748845272259E-01
    1.0529053998715474E+02    2.6274341378840560E-01    3.6288374543944651E-01
    1.0529106630301256E+02    2.6259134406895240E-01    3.6276880055722105E-01
    1.0529159261887037E+02    2.6243062572366338E-01    3.6264407916085323E-01
    1.0529211893472818E+02    2.6226676104176405E-01    3.6251572560430656E-01
    1.0529264525058599E+02    2.6210121549658411E-01    3.6238540360093613E-01
    1.0529317156644380E+02    2.6193427928236190E-01    3.6225346884028597E-01
    1.0529369788230161E+02    2.6176590932617239E-01    3.6211990369363334E-01
    1.0529422419815943E+02    2.6159597699297504E-01    3.6198459356548252E-01
    1.0529475051401724E+02    2.6142434040632057E-01    3.6184740883080097E-01
    1.0529527682987505E+02    2.6125086486695415E-01    3.6170822907076627E-01
    1.0529580314573288E+02    2.6107542784875754E-01    3.6156694995171373E-01
    1.0529632946159069E+02    2.6089791948642177E-01    3.6142348477518399E-01
    1.0529685577744850E+02    2.6151483053073565E-01    3.6186006123450615E-01
    1.0529738209330631E+02    2.6117568195314417E-01    3.6153347416092080E-01
    1.0529790840916412E+02    2.6086753356341358E-01    3.6124403223128859E-01
    1.0529843472502193E+02    2.6070524770600184E-01    3.6113632718065530E-01
    1.0529896104087975E+02    2.6042391704579015E-01    3.6087797689617412E-01
    1.0529948735673756E+02    2.6017187318621898E-01    3.6065285410417225E-01
    1.0530001367259537E+02    2.5993263484016782E-01    3.6044238757531127E-01
    1.0530053998845318E+02    2.6047927702286799E-01    3.6086675965929232E-01
    1.0530106630431099E+02    2.6014525452334558E-01    3.6054935702888835E-01
    1.0530159262016880E+02    2.5990557350936405E-01    3.6033983209374365E-01
    1.0530211893602662E+02    2.5970475600825194E-01    3.6017533425840031E-01
    1.0530264525188443E+02    2.5951251674666581E-01    3.6002143555883043E-01
    1.0530317156774224E+02    2.5932123786684813E-01    3.5986945142725119E-01
    1.0530369788360005E+02    2.5912872886765342E-01    3.5971687273025693E-01
    1.0530422419945786E+02    2.5893442363732572E-01    3.5956303537779222E-01
    1.0530475051531567E+02    2.5873825382699145E-01    3.5940783562802242E-01
    1.0530527683117349E+02    2.5854346748643903E-01    3.5925497074244506E-01
    1.0530580314703130E+02    2.5836323729971944E-01    3.5911954606597946E-01
    1.0530632946288911E+02    2.5721019804685863E-01    3.5820715052740870E-01
    1.0530685577874692E+02    2.5662248801740556E-01    3.5787150672905921E-01
    1.0530738209460473E+02    2.5644352897721984E-01    3.5773420103560621E-01
    1.0530790841046255E+02    2.5626291953603769E-01    3.5759705660164703E-01
    1.0530843472632036E+02    2.5555227291826327E-01    3.5724700157915978E-01
    1.0530896104217817E+02    2.5537229723071714E-01    3.5711177092422391E-01
    1.0530948735803599E+02    2.5519062067189885E-01    3.5697676622162011E-01
    1.0531001367389381E+02    2.5500807799425002E-01    3.5684173970471900E-01
    1.0531053998975162E+02    2.5476238785982452E-01    3.5666778372285352E-01
    1.0531106630560943E+02    2.5457843478399111E-01    3.5653226949338168E-01
    1.0531159262146724E+02    2.5439390478038154E-01    3.5639662018319274E-01
    1.0531211893732505E+02    2.5420888767277205E-01    3.5626082472181286E-01
    1.0531264525318286E+02    2.5402345422698547E-01    3.5612488506219730E-01
    1.0531317156904068E+02    2.5215488387381813E-01    3.5440569967974517E-01
    1.0531369788489849E+02    2.5196329133074313E-01    3.5426347232777072E-01
    1.0531422420075630E+02    2.5207366096419509E-01    3.5446907718611675E-01
    1.0531475051661411E+02    2.5204358159852314E-01    3.5451213339944432E-01
    1.0531527683247192E+02    2.5188057180559148E-01    3.5440288435650069E-01
    1.0531580314832973E+02    2.5167751397405225E-01    3.5424780242342579E-01
    1.0531632946418755E+02    2.5146239055041647E-01    3.5407906805159917E-01
    1.0531685578004536E+02    2.5124370015871123E-01    3.5390643818473833E-01
    1.0531738209590317E+02    2.5102406307964009E-01    3.5373291094947190E-01
    1.0531790841176098E+02    2.5080431272228793E-01    3.5355943132780054E-01
    1.0531843472761879E+02    2.5058473329233250E-01    3.5338631337297033E-01
    1.0531896104347661E+02    2.5036543876446204E-01    3.5321367486635469E-01
    1.0531948735933442E+02    2.5086090679715212E-01    3.5364062929355816E-01
    1.0532001367519223E+02    2.5061484751533336E-01    3.5349805820918639E-01
    1.0532053999105004E+02    2.5040885989955808E-01    3.5334442978365144E-01
    1.0532106630690785E+02    2.5019260077496974E-01    3.5317818476130869E-01
    1.0532159262276566E+02    2.4997384335725620E-01    3.5300853250482839E-01
    1.0532211893862348E+02    2.4975490983197252E-01    3.5283829508627973E-01
    1.0532264525448129E+02    2.4872646019691913E-01    3.5207411762983520E-01
    1.0532317157033911E+02    2.4843425437642150E-01    3.5181285145574664E-01
    1.0532369788619692E+02    2.4819836420444921E-01    3.5161765340629281E-01
    1.0532422420205474E+02    2.4800274571045697E-01    3.5146948044681786E-01
    1.0532475051791255E+02    2.4781743698795983E-01    3.5133351001477436E-01
    1.0532527683377036E+02    2.4991854251740936E-01    3.5216106096243155E-01
    1.0532580314962817E+02    2.4971395642593650E-01    3.5202082324067241E-01
    1.0532632946548598E+02    2.4951081716208751E-01    3.5187958148559179E-01
    1.0532685578134380E+02    2.4930933312679773E-01    3.5173802673034898E-01
    1.0532738209720161E+02    2.4910793399320988E-01    3.5159552331392879E-01
    1.0532790841305942E+02    2.5044606313937973E-01    3.5255162495902459E-01
    1.0532843472891723E+02    2.5024553784436238E-01    3.5241090236773176E-01
    1.0532896104477504E+02    2.5004183531964769E-01    3.5226659548178491E-01
    1.0532948736063285E+02    2.4983564615235804E-01    3.5211960031363926E-01
    1.0533001367649067E+02    2.4962706524731612E-01    3.5197006911468542E-01
    1.0533053999234848E+02    2.4941705443060039E-01    3.5181902670793075E-01
    1.0533106630820629E+02    2.4953812124434369E-01    3.5192398524080587E-01
    1.0533159262406410E+02    2.4932788528481351E-01    3.5177140968229265E-01
    1.0533211893992191E+02    2.4911641121430944E-01    3.5161753780848348E-01
    1.0533264525577972E+02    2.4890381435826325E-01    3.5146247102205419E-01
    1.0533317157163754E+02    2.4869030957570049E-01    3.5130643272974360E-01
    1.0533369788749535E+02    2.4847604725400321E-01    3.5114958379355948E-01
    1.0533422420335316E+02    2.4826113237244724E-01    3.5099204166722703E-01
    1.0533475051921097E+02    2.4804563962489751E-01    3.5083389506253926E-01
    1.0533527683506878E+02    2.4782962307048542E-01    3.5067521297093052E-01
    1.0533580315092659E+02    2.4761312249737369E-01    3.5051605035158606E-01
    1.0533632946678442E+02    2.4739616778488596E-01    3.5035645181545583E-01
    1.0533685578264223E+02    2.4717878202732879E-01    3.5019645409416150E-01
    1.0533738209850004E+02    2.4768976807846999E-01    3.5073640003346618E-01
    1.0533790841435786E+02    2.4746090242511709E-01    3.5057585454826445E-01
    1.0533843473021567E+02    2.4723553905797618E-01    3.5041476850285641E-01
    1.0533896104607348E+02    2.4701221332389597E-01    3.5025326450681438E-01
    1.0533948736193129E+02    2.4679020366242804E-01    3.5009157060828522E-01
    1.0534001367778910E+02    2.4666445826370251E-01    3.4998926863821689E-01
    1.0534053999364691E+02    2.4644363868239080E-01    3.4982762516495775E-01
    1.0534106630950473E+02    2.4622335984067145E-01    3.4966597779678155E-01
    1.0534159262536254E+02    2.4600346142132426E-01    3.4950435349518105E-01
    1.0534211894122035E+02    2.4719444233896096E-01    3.5023722720185591E-01
    1.0534264525707816E+02    2.4697206622907897E-01    3.5007599658586452E-01
    1.0534317157293597E+02    2.4675002113040584E-01    3.4991356540497859E-01
    1.0534369788879378E+02    2.4721121943777360E-01    3.5009805607074496E-01
    1.0534422420465160E+02    2.4836190689031959E-01    3.5103592265362632E-01
    1.0534475052050941E+02    2.4812326292691561E-01    3.5086923603054099E-01
    1.0534527683636722E+02    2.4788935694702072E-01    3.5070166072787784E-01
    1.0534580315222503E+02    2.4765846162020999E-01    3.5053373964389362E-01
    1.0534632946808284E+02    2.4742942885785749E-01    3.5036563563043860E-01
    1.0534685578394065E+02    2.4720150517848702E-01    3.5019737816811153E-01
    1.0534738209979847E+02    2.4697419952144051E-01    3.5002895521198840E-01
    1.0534790841565628E+02    2.4674719027920855E-01    3.4986034401988841E-01
    1.0534843473151409E+02    2.4652026483460973E-01    3.4969152101356898E-01
    1.0534896104737190E+02    2.4629328093035865E-01    3.4952246446667856E-01
    1.0534948736322971E+02    2.4606614250407091E-01    3.4935315512279858E-01
    1.0535001367908754E+02    2.4583878493678840E-01    3.4918357649657439E-01
    1.0535053999494535E+02    2.4580577483227758E-01    3.4915228422337868E-01
    1.0535106631080316E+02    2.4557362910899608E-01    3.4897883075293007E-01
    1.0535159262666097E+02    2.4534053504114622E-01    3.4880455401822558E-01
    1.0535211894251879E+02    2.4489732874015702E-01    3.4833038899079860E-01
    1.0535264525837660E+02    2.4465378104538502E-01    3.4814737658373868E-01
    1.0535317157423441E+02    2.4441284717735551E-01    3.4796624376068191E-01
    1.0535369789009222E+02    2.4253657033662473E-01    3.4662753041527966E-01
    1.0535422420595003E+02    2.4225932424282304E-01    3.4639580746513271E-01
    1.0535475052180784E+02    2.4199697044905275E-01    3.4618167416080259E-01
    1.0535527683766566E+02    2.4174476853834193E-01    3.4598011431565101E-01
    1.0535580315352347E+02    2.4149942758956341E-01    3.4578830634945279E-01
    1.0535632946938128E+02    2.4125864386440882E-01    3.4560190263599033E-01
    1.0535685578523909E+02    2.4102085847644952E-01    3.4541909631356132E-01
    1.0535738210109690E+02    2.4078550817641589E-01    3.4523892966815989E-01
    1.0535790841695471E+02    2.4055219272575790E-01    3.4506070914817916E-01
    1.0535843473281253E+02    2.4031937965313499E-01    3.4488318318919975E-01
    1.0535896104867034E+02    2.4008679950686526E-01    3.4470599650769773E-01
    1.0535948736452815E+02    2.3985426674100743E-01    3.4452890024862209E-01
    1.0536001368038596E+02    2.3962165228249716E-01    3.4435171942834186E-01
    1.0536053999624377E+02    2.3938886544228158E-01    3.4417433066314312E-01
    1.0536106631210158E+02    2.3915584202706142E-01    3.4399664693303150E-01
    1.0536159262795940E+02    2.4031953765200351E-01    3.4455465546060515E-01
    1.0536211894381721E+02    2.4007643650881469E-01    3.4437147466839824E-01
    1.0536264525967502E+02    2.3983608431319375E-01    3.4418918857815683E-01
    1.0536317157553283E+02    2.3959754916157397E-01    3.4400759968406336E-01
    1.0536369789139066E+02    2.3936049718201807E-01    3.4382659973914559E-01
    1.0536422420724847E+02    2.3912430067522394E-01    3.4364585553452581E-01
    1.0536475052310628E+02    2.3888854578871266E-01    3.4346513911773463E-01
    1.0536527683896409E+02    2.3865296196645575E-01    3.4328429726720783E-01
    1.0536580315482190E+02    2.3841737519397246E-01    3.4310322888183148E-01
    1.0536632947067972E+02    2.3818138808325495E-01    3.4292156521257700E-01
    1.0536685578653753E+02    2.3794481013343194E-01    3.4273913191486338E-01
    1.0536738210239534E+02    2.3818560108728820E-01    3.4284535819275230E-01
    1.0536790841825315E+02    2.3795739711057290E-01    3.4267222727712571E-01
    1.0536843473411096E+02    2.3772585888239831E-01    3.4249523355298833E-01
    1.0536896104996877E+02    2.3745700762331082E-01    3.4226473718377887E-01
    1.0536948736582659E+02    2.3722807728118966E-01    3.4208807625624738E-01
    1.0537001368168440E+02    2.3699805915800662E-01    3.4191008556103214E-01
    1.0537053999754221E+02    2.3676723412076023E-01    3.4173106688350574E-01
    1.0537106631340002E+02    2.3653580268175003E-01    3.4155123668751003E-01
    1.0537159262925783E+02    2.3630391184669300E-01    3.4137075480971407E-01
    1.0537211894511564E+02    2.3607167255614372E-01    3.4118974304458111E-01
    1.0537264526097346E+02    2.3583917112984151E-01    3.4100829721429865E-01
    1.0537317157683127E+02    2.3463842941058222E-01    3.4009162533575477E-01
    1.0537369789268908E+02    2.3441049076073894E-01    3.3991185710654992E-01
    1.0537422420854689E+02    2.3417893624342301E-01    3.3972953921304938E-01
    1.0537475052440470E+02    2.3394510412483940E-01    3.3954577113031981E-01
    1.0537527684026252E+02    2.3370978235130421E-01    3.3936121462235996E-01
    1.0537580315612033E+02    2.3347348748764274E-01    3.3917588011437227E-01
    1.0537632947197814E+02    2.3323673784724366E-01    3.3899020571059857E-01
    1.0537685578783596E+02    2.3300016829919110E-01    3.3880481775108950E-01
    1.0537738210369378E+02    2.3276330047991717E-01    3.3861907045193945E-01
    1.0537790841955159E+02    2.3252628983233944E-01    3.3843309566117957E-01
    1.0537843473540940E+02    2.3228925052584556E-01    3.3824698977196405E-01
    1.0537896105126721E+02    2.3205227059172431E-01    3.3806082671267518E-01
    1.0537948736712502E+02    2.3181542188348517E-01    3.3787466637777475E-01
    1.0538001368298283E+02    2.3323027894347051E-01    3.3886562905027695E-01
    1.0538053999884065E+02    2.3300793984475243E-01    3.3869348271328004E-01
    1.0538106631469846E+02    2.3474465954472667E-01    3.3961099226743469E-01
    1.0538159263055627E+02    2.3546634866701843E-01    3.3993625390507121E-01
    1.0538211894641408E+02    2.3569021323336711E-01    3.4003019256191414E-01
    1.0538264526227189E+02    2.3545295376874231E-01    3.3985123158917785E-01
    1.0538317157812970E+02    2.3521613733668378E-01    3.3966943271884997E-01
    1.0538369789398752E+02    2.3497978296336636E-01    3.3948602842227554E-01
    1.0538422420984533E+02    2.3474390134114767E-01    3.3930174334141761E-01
    1.0538475052570314E+02    2.3566896759489833E-01    3.3970420919929312E-01
    1.0538527684156095E+02    2.3545245508080270E-01    3.3953531508626994E-01
    1.0538580315741876E+02    2.3523030051832464E-01    3.3936073175220621E-01
    1.0538632947327658E+02    2.3500270404864973E-01    3.3918302293421015E-01
    1.0538685578913439E+02    2.3477248015327620E-01    3.3900337210730219E-01
    1.0538738210499220E+02    2.3454196785173348E-01    3.3882246327930660E-01
    1.0538790842085001E+02    2.3431152697281402E-01    3.3864089698870792E-01
    1.0538843473670782E+02    2.3408083801403962E-01    3.3845848140945983E-01
    1.0538896105256563E+02    2.3385024143034333E-01    3.3827566881750037E-01
    1.0538948736842345E+02    2.3362020608163386E-01    3.3809302102325023E-01
    1.0539001368428126E+02    2.3339075653070845E-01    3.3791062027940716E-01
    1.0539054000013908E+02    2.3181716198416075E-01    3.3656847700712450E-01
    1.0539106631599689E+02    2.3157857085010955E-01    3.3637277094140255E-01
    1.0539159263185471E+02    2.3134104840393568E-01    3.3618059731040145E-01
    1.0539211894771252E+02    2.3110401816799264E-01    3.3599109390159443E-01
    1.0539264526357033E+02    2.3086959535008661E-01    3.3580350802314346E-01
    1.0539317157942814E+02    2.3063926287911352E-01    3.3561986119871556E-01
    1.0539369789528595E+02    2.3040967503476495E-01    3.3543661456041135E-01
    1.0539422421114377E+02    2.3098395511462735E-01    3.3596431922015207E-01
    1.0539475052700158E+02    2.3076073428290278E-01    3.3580306856931419E-01
    1.0539527684285939E+02    2.3089275781966825E-01    3.3582384202143395E-01
    1.0539580315871720E+02    2.3294546918861528E-01    3.3748169445056814E-01
    1.0539632947457501E+02    2.3272962215073592E-01    3.3731508542850025E-01
    1.0539685579043282E+02    2.3250734076629953E-01    3.3714202506458663E-01
    1.0539738210629064E+02    2.3228162648334355E-01    3.3696528107981588E-01
    1.0539790842214845E+02    2.3205166152497994E-01    3.3678644530846313E-01
    1.0539843473800626E+02    2.3181898955354055E-01    3.3660455707881254E-01
    1.0539896105386407E+02    2.3344736729849580E-01    3.3741783882225440E-01
    1.0539948736972188E+02    2.3321438014376425E-01    3.3723925388494591E-01
    1.0540001368557969E+02    2.3298064490411055E-01    3.3705811039311051E-01
    1.0540054000143751E+02    2.3274642954471345E-01    3.3687541775448793E-01
    1.0540106631729532E+02    2.3257284881675910E-01    3.3673285631389188E-01
    1.0540159263315313E+02    2.3233721670616952E-01    3.3654863548023012E-01
    1.0540211894901094E+02    2.3210103547159114E-01    3.3636357643379761E-01
    1.0540264526486875E+02    2.3186447260442480E-01    3.3617795626147523E-01
    1.0540317158072656E+02    2.3267753291053919E-01    3.3688681841865237E-01
    1.0540369789658438E+02    2.3482903597349683E-01    3.3839869977587056E-01
    1.0540422421244220E+02    2.3460648146955157E-01    3.3824724979413773E-01
    1.0540475052830001E+02    2.3438055610811853E-01    3.3808545423719966E-01
    1.0540527684415783E+02    2.3415219359849476E-01    3.3791680984696149E-01
    1.0540580316001564E+02    2.3392229259085814E-01    3.3774385773396431E-01
    1.0540632947587345E+02    2.3369140728664203E-01    3.3756820330499765E-01
    1.0540685579173126E+02    2.3322672913297965E-01    3.3725719217458039E-01
    1.0540738210758907E+02    2.3299497302329816E-01    3.3707846557757071E-01
    1.0540790842344688E+02    2.3276290159287119E-01    3.3689914715944785E-01
    1.0540843473930470E+02    2.3253059424003988E-01    3.3671946312651774E-01
    1.0540896105516251E+02    2.3489740946403601E-01    3.3892264061079985E-01
    1.0540948737102032E+02    2.3466195936909884E-01    3.3873028525223337E-01
    1.0541001368687813E+02    2.3443142854566787E-01    3.3854324312674133E-01
    1.0541054000273594E+02    2.3419864356378717E-01    3.3835674937752802E-01
    1.0541106631859375E+02    2.3396442785690499E-01    3.3817105936037978E-01
    1.0541159263445157E+02    2.3372923589754893E-01    3.3798597068343705E-01
    1.0541211895030938E+02    2.3349093722478181E-01    3.3779890040129384E-01
    1.0541264526616719E+02    2.3325236852038062E-01    3.3761249037879271E-01
    1.0541317158202500E+02    2.3193945628268600E-01    3.3681293491192765E-01
    1.0541369789788281E+02    2.3169801740156198E-01    3.3661646964269160E-01
    1.0541422421374062E+02    2.3145748854130227E-01    3.3642392136760990E-01
    1.0541475052959844E+02    2.3121760658995613E-01    3.3623407101312885E-01
    1.0541527684545625E+02    2.3097820686890283E-01    3.3604609321627404E-01
    1.0541580316131406E+02    2.3073918929733528E-01    3.3585943344938163E-01
    1.0541632947717187E+02    2.3050059297642086E-01    3.3567385363466123E-01
    1.0541685579302968E+02    2.3026249433229087E-01    3.3548931921258823E-01
    1.0541738210888751E+02    2.2990800336400358E-01    3.3524216194184553E-01
    1.0541790842474532E+02    2.2967044962752706E-01    3.3505913229718370E-01
    1.0541843474060313E+02    2.2943310235294950E-01    3.3487624868396376E-01
    1.0541896105646094E+02    2.2919595842038029E-01    3.3469350454444280E-01
    1.0541948737231876E+02    2.2894238505231429E-01    3.3450051210311782E-01
    1.0542001368817657E+02    2.2870528897040610E-01    3.3431774127979808E-01
    1.0542054000403438E+02    2.2846715023898287E-01    3.3413376812784951E-01
    1.0542106631989219E+02    2.2822919214408302E-01    3.3394986755939615E-01
    1.0542159263575000E+02    2.2799142023593871E-01    3.3376603480218503E-01
    1.0542211895160781E+02    2.2775325249560155E-01    3.3358164592176387E-01
    1.0542264526746563E+02    2.2751461506116827E-01    3.3339660758227430E-01
    1.0542317158332344E+02    2.2727620642491836E-01    3.3321163214262528E-01
    1.0542369789918125E+02    2.2709519350301466E-01    3.3306079658340182E-01
    1.0542422421503906E+02    2.2685732205394052E-01    3.3287575104254730E-01
    1.0542475053089687E+02    2.2700349623840696E-01    3.3286852411960027E-01
    1.0542527684675468E+02    2.2676636270587525E-01    3.3268238087344770E-01
    1.0542580316261250E+02    2.2652974166204440E-01    3.3249686030984377E-01
    1.0542632947847031E+02    2.2629346459610988E-01    3.3231174421848103E-01
    1.0542685579432812E+02    2.2605767143203936E-01    3.3212695517678875E-01
    1.0542738211018593E+02    2.2582243938872890E-01    3.3194243705972953E-01
    1.0542790842604374E+02    2.2558779809581739E-01    3.3175814773243212E-01
    1.0542843474190155E+02    2.2699358309974793E-01    3.3304871409725650E-01
    1.0542896105775937E+02    2.2674709087623468E-01    3.3284390082071913E-01
    1.0542948737361718E+02    2.3020433978495861E-01    3.3529266128782126E-01
    1.0543001368947499E+02    2.2997895468531807E-01    3.3513746840100550E-01
    1.0543054000533280E+02    2.2942280836045778E-01    3.3469550977486434E-01
    1.0543106632119063E+02    2.2919150472463326E-01    3.3452485734710269E-01
    1.0543159263704844E+02    2.2895996930099721E-01    3.3434966916290770E-01
    1.0543211895290625E+02    2.2872758327460696E-01    3.3417091883458211E-01
    1.0543264526876406E+02    2.2849463945480170E-01    3.3398972841367663E-01
    1.0543317158462187E+02    2.2826152796160251E-01    3.3380696840510232E-01
    1.0543369790047969E+02    2.2802850186577117E-01    3.3362320961580200E-01
    1.0543422421633750E+02    2.2779572613079718E-01    3.3343883070503133E-01
    1.0543475053219531E+02    2.2756330826257498E-01    3.3325408591517997E-01
    1.0543527684805312E+02    2.2841963469151536E-01    3.3363740011575327E-01
    1.0543580316391093E+02    2.2818420223753338E-01    3.3344530694216645E-01
    1.0543632947976874E+02    2.2795151061552069E-01    3.3325625079267768E-01
    1.0543685579562656E+02    2.2771990114206597E-01    3.3306866090885412E-01
    1.0543738211148437E+02    2.2748893041156401E-01    3.3288195178840629E-01
    1.0543790842734218E+02    2.2725857110123851E-01    3.3269592024589512E-01
    1.0543843474319999E+02    2.2702880877814979E-01    3.3251043568820821E-01
    1.0543896105905780E+02    2.2679963864298602E-01    3.3232541865257292E-01
    1.0543948737491561E+02    2.2657106383157813E-01    3.3214082557228475E-01
    1.0544001369077343E+02    2.2634309404237180E-01    3.3195663792271812E-01
    1.0544054000663124E+02    2.2611574448389005E-01    3.3177285465353812E-01
    1.0544106632248905E+02    2.2442090639379231E-01    3.2994281432408740E-01
    1.0544159263834686E+02    2.2631350884897833E-01    3.3122235188024107E-01
    1.0544211895420467E+02    2.2608090070706233E-01    3.3100206044668917E-01
    1.0544264527006248E+02    2.2585030879449922E-01    3.3079412777345302E-01
    1.0544317158592030E+02    2.2562052332344748E-01    3.3059487683597655E-01
    1.0544369790177811E+02    2.2539258959254155E-01    3.3040217440529313E-01
    1.0544422421763592E+02    2.2516615572393220E-01    3.3021413913919190E-01
    1.0544475053349375E+02    2.2720029432408331E-01    3.3203631455548310E-01
    1.0544527684935156E+02    2.2695763511974998E-01    3.3181969890812896E-01
    1.0544580316520937E+02    2.2672198107241870E-01    3.3161588983123602E-01
    1.0544632948106718E+02    2.2562694216549964E-01    3.3095388042242585E-01
    1.0544685579692499E+02    2.2539238271137335E-01    3.3074996259901185E-01
    1.0544738211278280E+02    2.2516211058017183E-01    3.3055534346769327E-01
    1.0544790842864062E+02    2.2493495498927255E-01    3.3036723795067224E-01
    1.0544843474449843E+02    2.2824650886425407E-01    3.3293191074543116E-01
    1.0544896106035624E+02    2.2802770346482343E-01    3.3275737170278274E-01
    1.0544948737621405E+02    2.2780747727271161E-01    3.3258258044482009E-01
    1.0545001369207186E+02    2.2759333594144976E-01    3.3241578206255695E-01
    1.0545054000792967E+02    2.2737615278886489E-01    3.3224627404917795E-01
    1.0545106632378749E+02    2.2715702591019907E-01    3.3207515137494381E-01
    1.0545159263964530E+02    2.2693668722727672E-01    3.3190311735480993E-01
    1.0545211895550311E+02    2.2895717012537067E-01    3.3360595026504525E-01
    1.0545264527136092E+02    2.2847122530363353E-01    3.3316843056768813E-01
    1.0545317158721873E+02    2.2778462935341245E-01    3.3249228802440201E-01
    1.0545369790307655E+02    2.2739331532497054E-01    3.3213513628002289E-01
    1.0545422421893436E+02    2.2710012901636753E-01    3.3188434964743513E-01
    1.0545475053479217E+02    2.2683995075958574E-01    3.3166940692569341E-01
    1.0545527685064998E+02    2.2659117925834080E-01    3.3146687531615443E-01
    1.0545580316650779E+02    2.2910544696309756E-01    3.3348779029677944E-01
    1.0545632948236560E+02    2.2918762655570230E-01    3.3364806675034986E-01
    1.0545685579822342E+02    2.2906654998454476E-01    3.3358790645569580E-01
    1.0545738211408123E+02    2.2887277027774716E-01    3.3344850357349898E-01
    1.0545790842993905E+02    2.2705153615967830E-01    3.3238329156687407E-01
    1.0545843474579686E+02    2.2907515901920994E-01    3.3405480428901496E-01
    1.0545896106165468E+02    2.2905422205515324E-01    3.3410880385421232E-01
    1.0545948737751249E+02    2.2885929282311002E-01    3.3397128190117581E-01
    1.0546001369337030E+02    2.3159203595787475E-01    3.3627305902142074E-01
    1.0546054000922811E+02    2.3068401854405005E-01    3.3536690820608633E-01
    1.0546106632508592E+02    2.3043080137717442E-01    3.3518287818288012E-01
