 R, U, AoA, Re
    2.5714000000000001E+00    9.5084129775058450E+00    1.9307871540970897E+01    1.3273961906653664E+06
    4.7142999999999997E+00    1.1679669145353706E+01    2.2190302878243138E+01    1.6537328512633259E+06
    6.8571000000000000E+00    1.4543784490170138E+01    1.1096265333719330E+01    2.3275179525641222E+06
    9.0000000000000000E+00    1.7735270284732355E+01    1.2878244027473963E+01    3.3270874514367371E+06
    1.1142899999999999E+01    2.1182638317374511E+01    8.0475916888225818E+00    4.5562220488768630E+06
    1.3285700000000000E+01    2.4737959657618671E+01    4.5865329796036729E+00    5.9112179339710427E+06
    1.5428599999999999E+01    2.8360932567923580E+01    2.0020605236622404E+00    6.5571993174761198E+06
    1.7571400000000001E+01    3.2316250597144290E+01    7.2002901339314396E-01    7.0439302294509783E+06
    1.9714300000000001E+01    3.6003270127911236E+01   -4.0548922154135820E-03    7.3840769766500704E+06
    2.1857099999999999E+01    3.9714273266275413E+01    7.2243404497941011E-01    7.6339000975848474E+06
    2.4000000000000000E+01    4.3443416099593989E+01    1.3961370367446626E+00    7.7884502463029744E+06
    2.6142900000000001E+01    4.7259082511608206E+01    1.7100791700815110E+00    7.8756527755913232E+06
    2.8285699999999999E+01    5.1016868180674763E+01    2.2301026850206926E+00    7.8441231605739621E+06
    3.0428599999999999E+01    5.4782695986884860E+01    2.5912962238565096E+00    7.7168283726226911E+06
    3.2571399999999997E+01    5.8583279603865151E+01    3.1599540893368481E+00    7.4973230428428417E+06
    3.4714300000000001E+01    6.2358181255229809E+01    3.3468600970808029E+00    7.1759633152178088E+06
    3.6857100000000003E+01    6.6137492949957959E+01    3.4214225530084734E+00    6.7576568258410869E+06
    3.9000000000000000E+01    6.9920823708744578E+01    3.4429839636108941E+00    6.2373999926853543E+06
    4.1142899999999997E+01    7.3689940015831965E+01    3.7971737123799856E+00    5.6227287474842006E+06
    4.3285699999999999E+01    7.7476260861633250E+01    3.6600552665170749E+00    4.9121855862990459E+06
    4.5428600000000003E+01    8.1265412031976425E+01    3.4717463698608992E+00    4.0985215524852620E+06
    4.5930000000000000E+01    8.2152348782864337E+01    2.8682868023083379E+00    2.9763777526088455E+06
    4.6500000000000000E+01    8.3160780940291247E+01    1.3500127699134608E+00    5.7062750512113189E+03
