 R, U, AoA, Re
    2.5714000000000001E+00    9.8601670935363046E+00    1.8235946033132453E+01    1.3772744156000451E+06
    4.7142999999999997E+00    1.2068707386735962E+01    2.1842485612121227E+01    1.7097761131567133E+06
    6.8571000000000000E+00    1.4939432037563018E+01    1.1107470512968082E+01    2.3921773297660928E+06
    9.0000000000000000E+00    1.7882254200396684E+01    1.2563029582464676E+01    3.3564635969671276E+06
    1.1142899999999999E+01    2.1337287095796682E+01    7.8175331028031776E+00    4.5919516176758129E+06
    1.3285700000000000E+01    2.4897443469184307E+01    4.4111921555030360E+00    5.9525235392706916E+06
    1.5428599999999999E+01    2.8523656685464122E+01    1.8636016197926213E+00    6.5983652281205449E+06
    1.7571400000000001E+01    3.2059029384550129E+01    2.2010937857742008E-01    7.0007954160613380E+06
    1.9714300000000001E+01    3.5754117439677714E+01   -4.6401325936678023E-01    7.3465471006884631E+06
    2.1857099999999999E+01    3.9471827398948491E+01    2.9742457141234169E-01    7.6013376457177931E+06
    2.4000000000000000E+01    4.3301735670381554E+01    1.4484076164852639E+00    7.7783438870373191E+06
    2.6142900000000001E+01    4.6952194095083144E+01    1.5385080448063235E+00    7.8279757373202145E+06
    2.8285699999999999E+01    5.0711882674780533E+01    2.0666273172443432E+00    7.8006833249468021E+06
    3.0428599999999999E+01    5.4479394649451990E+01    2.4354343623480554E+00    7.6775034094011700E+06
    3.2571399999999997E+01    5.8252894632414360E+01    2.7418287141787054E+00    7.4539015486738253E+06
    3.4714300000000001E+01    6.2027669258771361E+01    2.8820021761481964E+00    7.1350154418404242E+06
    3.6857100000000003E+01    6.5810956539696107E+01    2.9809660017799748E+00    6.7215478268992882E+06
    3.9000000000000000E+01    6.9597848857955626E+01    3.0245577212628163E+00    6.2060541572345616E+06
    4.1142899999999997E+01    7.3387638992001470E+01    3.0274564807761828E+00    5.5976288007213315E+06
    4.3285699999999999E+01    7.7282366134694854E+01    3.5022651665157079E+00    4.8988921011989443E+06
    4.5428600000000003E+01    8.1010071504924028E+01    3.6031107303542318E+00    4.0850490156066562E+06
    4.5930000000000000E+01    8.1896777023546974E+01    2.9980089006395194E+00    2.9666864679894373E+06
    4.6500000000000000E+01    8.2904952775705254E+01    1.4779157499875837E+00    5.6878926812889586E+03
