 R, U, AoA, Re
    2.5714000000000001E+00    9.8299458063438454E+00    1.8333069553274925E+01    1.3731411493891473E+06
    4.7142999999999997E+00    1.2035000642541895E+01    2.1877963617360361E+01    1.7051102244703292E+06
    6.8571000000000000E+00    1.4904924866144396E+01    1.1111479362773499E+01    2.3868049379564272E+06
    9.0000000000000000E+00    1.8126822260503456E+01    1.3986565297828083E+01    3.4027030802103402E+06
    1.1142899999999999E+01    2.1204123870469296E+01    7.3920077766383114E+00    4.5648304147854950E+06
    1.3285700000000000E+01    2.4773839042351245E+01    4.0292464727985582E+00    5.9249663843232831E+06
    1.5428599999999999E+01    2.8728272779315080E+01    3.0033005168296842E+00    6.6482826686669393E+06
    1.7571400000000001E+01    3.2377663670402306E+01    9.1644836829344012E-01    7.0728515121146711E+06
    1.9714300000000001E+01    3.5890500831200640E+01   -7.6112196570411217E-01    7.3764448395020692E+06
    2.1857099999999999E+01    3.9612349566159558E+01    3.2773010788609259E-02    7.6303378767757732E+06
    2.4000000000000000E+01    4.3350516578137778E+01    7.6338537125454942E-01    7.7881565545199048E+06
    2.6142900000000001E+01    4.7100984737175196E+01    1.5203325189004069E+00    7.8542914799457164E+06
    2.8285699999999999E+01    5.0855083631714066E+01    2.4238433095189347E+00    7.8232852742037112E+06
    3.0428599999999999E+01    5.4596779304148882E+01    2.3903333785568086E+00    7.6924781222462012E+06
    3.2571399999999997E+01    5.8370698059384999E+01    2.7007890766540608E+00    7.4674535456195790E+06
    3.4714300000000001E+01    6.2149771652615755E+01    2.9138319005551150E+00    7.1494298010212639E+06
    3.6857100000000003E+01    6.5932791353258509E+01    3.0117796953937903E+00    6.7343388774565337E+06
    3.9000000000000000E+01    6.9719439141840894E+01    3.0543793451802022E+00    6.2172172514010025E+06
    4.1142899999999997E+01    7.3649123245396893E+01    3.1383359511171656E+00    5.6115871424941225E+06
    4.3285699999999999E+01    7.7352746115270975E+01    3.6182949229786852E+00    4.8994848769670045E+06
    4.5428600000000003E+01    8.1142212923018903E+01    3.4314507867398887E+00    4.0882448726758864E+06
    4.5930000000000000E+01    8.2029219833267632E+01    2.8283211378321065E+00    2.9689659549556766E+06
    4.6500000000000000E+01    8.3037730147107453E+01    1.3104164494660533E+00    5.6921742080154818E+03
