 time, thrust_1, blade_torque_1, blade_root_bending_1,thrust_2, blade_torque_12 
 blade_root_bending_2,thrust_3, blade_torque_3, blade_root_bending_3
    1.0526843472112662E+02    4.6773208398234521E+04    1.8541222594018030E+05    1.4215448652544867E+06    4.7043297930818058E+04    1.8449469581595951E+05    1.4257372185179351E+06    4.6351497441206622E+04    1.8405806500788539E+05    1.4078708919338428E+06
    1.0526896103698445E+02    4.6608169439672303E+04    1.8389270489322211E+05    1.4176431818166177E+06    4.6994991981986925E+04    1.8419260066554556E+05    1.4242375111670715E+06    4.6311239106520035E+04    1.8370304038671526E+05    1.4067361654575474E+06
    1.0526948735284226E+02    4.6358046138960999E+04    1.8177844585776568E+05    1.4072391278202774E+06    4.6940751056317269E+04    1.8376022635244569E+05    1.4226766918357725E+06    4.6266458239075560E+04    1.8325015757582930E+05    1.4055481573917905E+06
    1.0527001366870007E+02    4.6334773723458566E+04    1.8186973079528430E+05    1.4061699353756427E+06    4.6884274031615510E+04    1.8327326847073273E+05    1.4211013524057469E+06    4.6220046017105407E+04    1.8275827779123589E+05    1.4043463675908898E+06
    1.0527053998455789E+02    4.6304341266019401E+04    1.8182113578226411E+05    1.4050103088737573E+06    4.6832029208559463E+04    1.8285897326080056E+05    1.4195964692756250E+06    4.5838728692551987E+04    1.7999080135000855E+05    1.3974845223391796E+06
    1.0527106630041570E+02    4.6254129115631105E+04    1.8140202084885101E+05    1.4035764119716231E+06    4.6768685210788644E+04    1.8221814259333565E+05    1.4179608671771942E+06    4.5819211896149936E+04    1.8011992156762697E+05    1.3966304855001755E+06
    1.0527159261627351E+02    4.6207072615341829E+04    1.8102909145104815E+05    1.4022031697788399E+06    4.6710438201549972E+04    1.8169053420977097E+05    1.4163677543258148E+06    4.5795535004734986E+04    1.8011815472673118E+05    1.3957467905421467E+06
    1.0527211893213132E+02    4.6162523915444632E+04    1.8068973938095963E+05    1.4008820528363462E+06    4.6657435174749196E+04    1.8124859997912924E+05    1.4148675326623528E+06    4.5770410016821872E+04    1.8003563760687617E+05    1.3948679021855171E+06
    1.0527264524798913E+02    4.6120114507291284E+04    1.8037663478322153E+05    1.3996084939982505E+06    4.6608370882151925E+04    1.8086674884219363E+05    1.4134423046943424E+06    4.5744641742662250E+04    1.7990185641118194E+05    1.3939998430208971E+06
    1.0527317156384694E+02    4.6079613014645241E+04    1.8008507030416079E+05    1.3983798202201428E+06    4.6562404584060052E+04    1.8052849593768720E+05    1.4120807172351086E+06    4.5717294389917202E+04    1.7972677710627016E+05    1.3931264427417575E+06
    1.0527369787970476E+02    4.6040339194097403E+04    1.7980806319367315E+05    1.3971758328815114E+06    4.6518904828529121E+04    1.8022151831598440E+05    1.4107742882485322E+06    4.5689182312756813E+04    1.7952701803070618E+05    1.3922581801408292E+06
    1.0527422419556257E+02    4.6002127442885918E+04    1.7954263222801068E+05    1.3959939959248414E+06    4.6477456941187025E+04    1.7993767376333370E+05    1.4095175364867973E+06    4.5661150504090176E+04    1.7931496798223545E+05    1.3914105006358114E+06
    1.0527475051142038E+02    4.5965403347301864E+04    1.7928966662990331E+05    1.3948533958770495E+06    4.6437803240564470E+04    1.7967183404291279E+05    1.4083071393393648E+06    4.5633417168716420E+04    1.7909711310886260E+05    1.3905835526392662E+06
    1.0527527682727819E+02    4.5930098753425817E+04    1.7904779948030147E+05    1.3937532783780736E+06    4.6399786520983253E+04    1.7942081307622837E+05    1.4071411321910173E+06    4.5606154504569167E+04    1.7887793574348587E+05    1.3897782241771694E+06
    1.0527580314313600E+02    4.5896169122267136E+04    1.7881615308893623E+05    1.3926931494190982E+06    4.6363305644135056E+04    1.7918253713359250E+05    1.4060182754791030E+06    4.5579535497209952E+04    1.7866062035502860E+05    1.3889969579187715E+06
    1.0527632945899381E+02    4.5863583726466408E+04    1.7859416541173166E+05    1.3916726228013386E+06    4.6328294769541993E+04    1.7895565745540045E+05    1.4049377583049117E+06    4.5553675332915765E+04    1.7844723712320023E+05    1.3882414396461870E+06
    1.0527685577485163E+02    4.5832318150267769E+04    1.7838145637192190E+05    1.3906913056687724E+06    4.6294708531541415E+04    1.7873927664649076E+05    1.4038989837065747E+06    4.5528650477986797E+04    1.7823913071101520E+05    1.3875128143627385E+06
    1.0527738209070944E+02    4.6072033748006557E+04    1.8048371133412962E+05    1.4004534490169561E+06    4.6262512400526764E+04    1.7853277215274493E+05    1.4029014262906518E+06    4.5504646919946230E+04    1.7803780991000970E+05    1.3868139719023814E+06
    1.0527790840656725E+02    4.6030700959893780E+04    1.8004641447587140E+05    1.3994024559258719E+06    4.6238440946844137E+04    1.7845869468390811E+05    1.4020427550824315E+06    4.5487356296873906E+04    1.7796123587819046E+05    1.3862119312544789E+06
    1.0527843472242506E+02    4.5995670492362580E+04    1.7970936297910725E+05    1.3984602999806316E+06    4.6212758117494712E+04    1.7834598141575186E+05    1.4011705499568149E+06    4.5468922500245120E+04    1.7784865111181198E+05    1.3856137463248607E+06
    1.0527896103828287E+02    4.5947152429792652E+04    1.7935251591885986E+05    1.3971998882734436E+06    4.6186787515130287E+04    1.7821362833660346E+05    1.4003136247310133E+06    4.5450026689724982E+04    1.7771558249439232E+05    1.3850268608788906E+06
    1.0527948735414068E+02    4.5871539267275344E+04    1.7890724618814472E+05    1.3953194723671838E+06    4.6160629544902062E+04    1.7806371373256168E+05    1.3994730907579092E+06    4.5430782306083303E+04    1.7756444364594159E+05    1.3844523328362561E+06
    1.0528001366999850E+02    4.5824658642634015E+04    1.7864705098825326E+05    1.3940609574049143E+06    4.6133979756472523E+04    1.7789127141017892E+05    1.3986436536620038E+06    4.5410949180779906E+04    1.7739079386744220E+05    1.3838868761999758E+06
    1.0528053998585631E+02    4.5787134715556749E+04    1.7844594846963583E+05    1.3930114427178993E+06    4.6108070748886232E+04    1.7771848301770448E+05    1.3978439658949417E+06    4.5392058178155625E+04    1.7721829046989069E+05    1.3833502228410610E+06
    1.0528106630171412E+02    4.5753455980338884E+04    1.7826823219628178E+05    1.3920531738092287E+06    4.6083230111887402E+04    1.7755161033607970E+05    1.3970784840776280E+06    4.5374423144854947E+04    1.7705270986104893E+05    1.3828457991068708E+06
    1.0528159261757193E+02    4.5901470521288284E+04    1.7936050653778258E+05    1.3963602903243999E+06    4.6059519017259168E+04    1.7739226774971691E+05    1.3963474242184102E+06    4.5357731659601908E+04    1.7689411378326351E+05    1.3823672769227827E+06
    1.0528211893342974E+02    4.5790212556054546E+04    1.7867396933706288E+05    1.3937569293375134E+06    4.6042240254871962E+04    1.7733412951263561E+05    1.3957330513071688E+06    4.5344732497065015E+04    1.7682216289372239E+05    1.3819425547398876E+06
    1.0528264524928757E+02    4.5737353828577747E+04    1.7836595351331728E+05    1.3924040200720218E+06    4.6022081320718949E+04    1.7721428940235171E+05    1.3950886925026474E+06    4.5330535200980696E+04    1.7670088279034349E+05    1.3815197320123806E+06
    1.0528317156514538E+02    4.5702404762272374E+04    1.7817319574304720E+05    1.3914392770267765E+06    4.6001788226494929E+04    1.7708165664105283E+05    1.3944563257193624E+06    4.5316457708676018E+04    1.7656852975052939E+05    1.3811115933480342E+06
    1.0528369788100319E+02    4.5673485506538877E+04    1.7801847536850651E+05    1.3906100777748956E+06    4.5982094279880846E+04    1.7694981052971503E+05    1.3938464249021157E+06    4.5427157194782136E+04    1.7750876857291386E+05    1.3853956585047871E+06
    1.0528422419686100E+02    4.5672905459775844E+04    1.7804717136123619E+05    1.3903891545100729E+06    4.5966635699746832E+04    1.7688319918041478E+05    1.3933149941339155E+06    4.5409148410641959E+04    1.7726347324250729E+05    1.3849370060358651E+06
    1.0528475051271882E+02    4.5655667912958103E+04    1.7796697160158263E+05    1.3898197901992418E+06    4.5951334642609647E+04    1.7681106978847421E+05    1.3927970034702024E+06    4.5393222645035523E+04    1.7706676209695620E+05    1.3845092908410314E+06
    1.0528527682857663E+02    4.5633755005321618E+04    1.7785575961951105E+05    1.3891559804625560E+06    4.5935871832310761E+04    1.7672857626834995E+05    1.3922863070949649E+06    4.5378607711017939E+04    1.7689770852373180E+05    1.3841035293529907E+06
    1.0528580314443444E+02    4.5610709737710808E+04    1.7773661491216600E+05    1.3884724619798977E+06    4.5920320366604785E+04    1.7663776570537567E+05    1.3917828983776935E+06    4.5364911931112445E+04    1.7674639784364071E+05    1.3837145581052629E+06
    1.0528632946029225E+02    4.5587577281398182E+04    1.7761638488587097E+05    1.3877909224734853E+06    4.5904795386256330E+04    1.7654142340740949E+05    1.3912874383388574E+06    4.5351895489608847E+04    1.7660731314232451E+05    1.3833387290522766E+06
    1.0528685577615006E+02    4.5564653759860485E+04    1.7749704481023713E+05    1.3871171599243174E+06    4.5889377256047854E+04    1.7644171512205852E+05    1.3908000631184168E+06    4.5339389937570028E+04    1.7647700365014121E+05    1.3829731107327405E+06
    1.0528738209200787E+02    4.5542005581173849E+04    1.7737907194592641E+05    1.3864521226368141E+06    4.5874105956133411E+04    1.7634008107762368E+05    1.3903203064074551E+06    4.5327265898132588E+04    1.7635314212863022E+05    1.3826151751267938E+06
    1.0528790840786569E+02    4.5519625891388052E+04    1.7726246275791543E+05    1.3857952364990721E+06    4.5858990652753273E+04    1.7623739757441150E+05    1.3898472602786617E+06    4.5315418086011559E+04    1.7623407920437149E+05    1.3822626604391006E+06
    1.0528843472372350E+02    4.5497483291171760E+04    1.7714705058353284E+05    1.3851454417633524E+06    4.5844020025241516E+04    1.7613415194609933E+05    1.3893797486444665E+06    4.5303757344962651E+04    1.7611860087987458E+05    1.3819135024662039E+06
    1.0528896103958131E+02    4.5475537797075078E+04    1.7703261093965496E+05    1.3845015320630290E+06    4.5829170376130431E+04    1.7603057853193019E+05    1.3889164660627898E+06    4.5292206061475270E+04    1.7600578371127890E+05    1.3815657988442474E+06
    1.0528948735543912E+02    4.5302270475457815E+04    1.7540326098039633E+05    1.3771847287021838E+06    4.5814411449982283E+04    1.7592675461075603E+05    1.3884560798618223E+06    4.5280695429282569E+04    1.7589490359598584E+05    1.3812177910210430E+06
    1.0529001367129693E+02    4.5342940206957916E+04    1.7569360542096919E+05    1.3778724680703841E+06    4.5795486570814734E+04    1.7574910773521347E+05    1.3879306503093212E+06    4.5266859759816311E+04    1.7572216398585888E+05    1.3808434629621203E+06
    1.0529053998715474E+02    4.5339683234989636E+04    1.7569874889636820E+05    1.3776270168094898E+06    4.5779638090858927E+04    1.7562432799581010E+05    1.3874536935595551E+06    4.5254494101834258E+04    1.7559284721065132E+05    1.3804820533360906E+06
    1.0529106630301256E+02    4.5323488138592395E+04    1.7561966828198006E+05    1.3771069857937472E+06    4.5764651459353743E+04    1.7551422057772323E+05    1.3869897546523267E+06    4.5242478876580280E+04    1.7547706867670169E+05    1.3801209214134698E+06
    1.0529159261887037E+02    4.5303433449568111E+04    1.7551533203844028E+05    1.3765052461940672E+06    4.5749866579409536E+04    1.7540768369883479E+05    1.3865279478337595E+06    4.5230447421696357E+04    1.7536563094000230E+05    1.3797554443580706E+06
    1.0529211893472818E+02    4.5282170817636586E+04    1.7540301049084764E+05    1.3758779931345007E+06    4.5735080050417804E+04    1.7530151487265283E+05    1.3860646753259005E+06    4.5218260571913801E+04    1.7525550066808367E+05    1.3793834783190098E+06
    1.0529264525058599E+02    4.5260460883102700E+04    1.7528770755750392E+05    1.3752412120069191E+06    4.5720223415147811E+04    1.7519480176935598E+05    1.3855985591197696E+06    4.5205851377283056E+04    1.7514552519002982E+05    1.3790037313016420E+06
    1.0529317156644380E+02    4.5238506154455019E+04    1.7517081192536870E+05    1.3745990300265923E+06    4.5705269135855116E+04    1.7508728797576751E+05    1.3851289518882125E+06    4.5193178537252745E+04    1.7503515419893977E+05    1.3786152678319770E+06
    1.0529369788230161E+02    4.5216343766061691E+04    1.7505264539490308E+05    1.3739520707787031E+06    4.5690203126832814E+04    1.7497889989943165E+05    1.3846554933864172E+06    4.5180212378185512E+04    1.7492405310667897E+05    1.3782173623772515E+06
    1.0529422419815943E+02    4.5193961912307132E+04    1.7493321697928433E+05    1.3732999310760796E+06    4.5675016673737184E+04    1.7486961148889895E+05    1.3841779720117499E+06    4.5166930354388918E+04    1.7481198098177521E+05    1.3778094499453043E+06
    1.0529475051401724E+02    4.5171334783760518E+04    1.7481244770078344E+05    1.3726419241557848E+06    4.5659703917416613E+04    1.7475940607648867E+05    1.3836962740258949E+06    4.5153315420606683E+04    1.7469874894505463E+05    1.3773911057196960E+06
    1.0529527682987505E+02    4.5148433375465902E+04    1.7469023858579196E+05    1.3719773094836308E+06    4.5644260896237858E+04    1.7464826551361225E+05    1.3832103576548393E+06    4.5139355289336345E+04    1.7458420398755744E+05    1.3769620332472976E+06
    1.0529580314573288E+02    4.5125229069342473E+04    1.7456649169601715E+05    1.3713053686072424E+06    4.5628685008003406E+04    1.7453616667813351E+05    1.3827202343568159E+06    4.5125041971660154E+04    1.7446822145104012E+05    1.3765220551290496E+06
    1.0529632946159069E+02    4.5101694998732237E+04    1.7444111682109348E+05    1.3706254335775564E+06    4.5612974588073150E+04    1.7442307992261718E+05    1.3822259527423673E+06    4.5110371417092545E+04    1.7435070086511338E+05    1.3760711044557816E+06
    1.0529685577744850E+02    4.5077806694778374E+04    1.7431403367861421E+05    1.3699368998724474E+06    4.5597128542744751E+04    1.7430896818858461E+05    1.3817275844839334E+06    4.5314173730927934E+04    1.7582907329183284E+05    1.3791831063552438E+06
    1.0529738209330631E+02    4.5134531495961339E+04    1.7471125437909938E+05    1.3709611843924832E+06    4.5592201867334050E+04    1.7438431874979479E+05    1.3814008963769285E+06    4.5139642289448042E+04    1.7467636020053600E+05    1.3753139530456667E+06
    1.0529790840916412E+02    4.5106953223357872E+04    1.7456233828188109E+05    1.3701910408600087E+06    4.5581454719632537E+04    1.7436062808216270E+05    1.3809801615917101E+06    4.5069193754499400E+04    1.7423099412566973E+05    1.3736462534426171E+06
    1.0529843472502193E+02    4.5071424183959185E+04    1.7436254390074883E+05    1.3692505981552580E+06    4.5567260698383696E+04    1.7427861236007474E+05    1.3805030420934577E+06    4.5078440632677237E+04    1.7418734981960902E+05    1.3731157572527770E+06
    1.0529896104087975E+02    4.5058289210124036E+04    1.7430896072856899E+05    1.3687851696734903E+06    4.5554052902739575E+04    1.7421474979138255E+05    1.3800401239125242E+06    4.5007693867410715E+04    1.7374060404501547E+05    1.3714399465773061E+06
    1.0529948735673756E+02    4.5026052150272721E+04    1.7413227194426942E+05    1.3679120821781906E+06    4.5538519048500639E+04    1.7411183045072397E+05    1.3795387178887145E+06    4.4970862331071956E+04    1.7351475355060995E+05    1.3704818368119593E+06
    1.0530001367259537E+02    4.4993819251881680E+04    1.7395644195841061E+05    1.3670377951774183E+06    4.5521805376637371E+04    1.7398961224005671E+05    1.3790171371689879E+06    4.4940714359558231E+04    1.7333302380571101E+05    1.3696628990309490E+06
    1.0530053998845318E+02    4.4972236589768894E+04    1.7383254150286055E+05    1.3663983452209334E+06    4.5504457941701767E+04    1.7385748743470464E+05    1.3784841575722615E+06    4.5139125946149303E+04    1.7468530669186811E+05    1.3768740592966431E+06
    1.0530106630431099E+02    4.4966681570755653E+04    1.7384973821270472E+05    1.3660788042126119E+06    4.5492318464219381E+04    1.7381597366931548E+05    1.3780331556240700E+06    4.5037538693933486E+04    1.7403976195537305E+05    1.3745551206656974E+06
    1.0530159262016880E+02    4.4948430964967207E+04    1.7374626002530285E+05    1.3655088828932394E+06    4.5476762160541126E+04    1.7371647495802955E+05    1.3775265518830258E+06    4.4992604918009813E+04    1.7376207316904515E+05    1.3734355543585790E+06
    1.0530211893602662E+02    4.4933287439779269E+04    1.7364225957628901E+05    1.3650151404338796E+06    4.5460066375981092E+04    1.7359815813603616E+05    1.3770007784499985E+06    4.4962624987526469E+04    1.7358166316461351E+05    1.3726304126880146E+06
    1.0530264525188443E+02    4.4917372025779157E+04    1.7352692203305563E+05    1.3645073645588597E+06    4.5443060067574275E+04    1.7347523625582879E+05    1.3764691837227570E+06    4.4937710686376362E+04    1.7343439844985804E+05    1.3719300534308725E+06
    1.0530317156774224E+02    4.4900960326788154E+04    1.7340599872572336E+05    1.3639893201800804E+06    4.5425934681817336E+04    1.7335092162200046E+05    1.3759349582163526E+06    4.4914131253318206E+04    1.7329603824000413E+05    1.3712554970897504E+06
    1.0530369788360005E+02    4.4884158787321387E+04    1.7328164058852912E+05    1.3634625322492239E+06    4.5408730730906376E+04    1.7322581130651780E+05    1.3753989024676939E+06    4.4890796784759790E+04    1.7315944161212884E+05    1.3705837852558140E+06
    1.0530422419945786E+02    4.4867018944767638E+04    1.7315480176709936E+05    1.3629278207714369E+06    4.5391453711238508E+04    1.7309988454050076E+05    1.3748612776135355E+06    4.4867400678022183E+04    1.7302253988681632E+05    1.3699085783695881E+06
    1.0530475051531567E+02    4.4849573566093248E+04    1.7302600137394498E+05    1.3623857843994375E+06    4.5374105280279728E+04    1.7297304014990147E+05    1.3743223013911212E+06    4.4843869521890098E+04    1.7288477805609777E+05    1.3692284859510390E+06
    1.0530527683117349E+02    4.4831848855850942E+04    1.7289558118625911E+05    1.3618369626711486E+06    4.5356690468722794E+04    1.7284522178164878E+05    1.3737822607365588E+06    4.4821561533424428E+04    1.7275238446200482E+05    1.3685739057234183E+06
    1.0530580314703130E+02    4.4813898160926896E+04    1.7276441226116096E+05    1.3612822888315157E+06    4.5339253899080846E+04    1.7271703876982399E+05    1.3732420898288293E+06    4.4806055419422824E+04    1.7265029572942699E+05    1.3680696694882296E+06
    1.0530632946288911E+02    4.4504175082081376E+04    1.7068728305175583E+05    1.3522732499114103E+06    4.5321977235284568E+04    1.7259142984902370E+05    1.3727049324871702E+06    4.4790171628872973E+04    1.7254068381938641E+05    1.3675586742869283E+06
    1.0530685577874692E+02    4.4426300806121559E+04    1.7003339232006561E+05    1.3484643781509709E+06    4.5296328183027901E+04    1.7232280792414714E+05    1.3720338817526908E+06    4.4767558071707273E+04    1.7228457978368798E+05    1.3669658341602939E+06
    1.0530738209460473E+02    4.4421666600864497E+04    1.7017116591812434E+05    1.3481001893365376E+06    4.5271643211303846E+04    1.7207058217166286E+05    1.3713790467202433E+06    4.4745276973031367E+04    1.7204014047561638E+05    1.3663746407232303E+06
    1.0530790841046255E+02    4.4412167662788757E+04    1.7021206784826532E+05    1.3476662826927411E+06    4.5249801092074245E+04    1.7186625940396427E+05    1.3707708784672720E+06    4.4725078356932412E+04    1.7184136007193255E+05    1.3658062004052827E+06
    1.0530843472632036E+02    4.4442474915114413E+04    1.7046285149131337E+05    1.3485162316614429E+06    4.5229929621284733E+04    1.7169328708103363E+05    1.3701949059781914E+06    4.4583089868431103E+04    1.7033839021438092E+05    1.3595569958196909E+06
    1.0530896104217817E+02    4.4424734897066992E+04    1.7031586683382213E+05    1.3479912044764494E+06    4.5208743749147565E+04    1.7149657239380738E+05    1.3695989414921466E+06    4.4571195294463862E+04    1.7032115927219970E+05    1.3590729494467657E+06
    1.0530948735803599E+02    4.4407426691307614E+04    1.7017854492527829E+05    1.3474695203204378E+06    4.5189174564395238E+04    1.7132687315760029E+05    1.3690310077369658E+06    4.4557337135020105E+04    1.7026383913624138E+05    1.3585623707498314E+06
    1.0531001367389381E+02    4.4390329008523273E+04    1.7004796371840834E+05    1.3469482486031717E+06    4.5170668181174755E+04    1.7117437908491842E+05    1.3684822254048688E+06    4.4542197453130117E+04    1.7018083618648702E+05    1.3580337131620892E+06
    1.0531053998975162E+02    4.4358732702578600E+04    1.6979611922122419E+05    1.3457470573480933E+06    4.5152880027397638E+04    1.7103297199639297E+05    1.3679471053245643E+06    4.4526208246322021E+04    1.7008137116188405E+05    1.3574923023706705E+06
    1.0531106630560943E+02    4.4342259271980984E+04    1.6968280861399494E+05    1.3452284490341009E+06    4.5135265501194961E+04    1.7089314063314965E+05    1.3674168533298913E+06    4.4509369170015780E+04    1.6996560643533713E+05    1.3569380265929834E+06
    1.0531159262146724E+02    4.4325574767680439E+04    1.6956652001199685E+05    1.3447049131839399E+06    4.5118122536125680E+04    1.7075993913727914E+05    1.3668963985107495E+06    4.4492218842162452E+04    1.6984503284264659E+05    1.3563775676730587E+06
    1.0531211893732505E+02    4.4308741746788226E+04    1.6944823515271876E+05    1.3441774710671729E+06    4.5101320361488833E+04    1.7063104883313645E+05    1.3663836455388614E+06    4.4474821316003436E+04    1.6972116745808473E+05    1.3558116331981041E+06
    1.0531264525318286E+02    4.4291805621218096E+04    1.6932859307560671E+05    1.3436469000818713E+06    4.5084775111949035E+04    1.7050498412605934E+05    1.3658772404710604E+06    4.4457215778892300E+04    1.6959499875341810E+05    1.3552406181908592E+06
    1.0531317156904068E+02    4.3679857970303441E+04    1.6583330238773554E+05    1.3334415171112425E+06    4.5068433010313616E+04    1.7038079492611348E+05    1.3653763049528114E+06    4.4439425697393657E+04    1.6946717453113772E+05    1.3546647228418700E+06
    1.0531369788489849E+02    4.3708603791824578E+04    1.6660409010699886E+05    1.3335413266959167E+06    4.5025987990691785E+04    1.6980889800420115E+05    1.3644506889119921E+06    4.4399675032030631E+04    1.6888405655020109E+05    1.3538077979586527E+06
    1.0531422420075630E+02    4.3851033942440888E+04    1.6765451347622252E+05    1.3363082226111202E+06    4.4992687105861885E+04    1.6939387351233192E+05    1.3636766079576099E+06    4.4367813264046221E+04    1.6846999725493061E+05    1.3530479198296785E+06
    1.0531475051661411E+02    4.3915208419199778E+04    1.6810153290698226E+05    1.3374697406758415E+06    4.4968833598241334E+04    1.6913778424454323E+05    1.3630586986756441E+06    4.4343673069503442E+04    1.6821874475492758E+05    1.3523832265842075E+06
    1.0531527683247192E+02    4.3913940685128997E+04    1.6813040630689604E+05    1.3372372947671583E+06    4.4949692815715200E+04    1.6895866442836999E+05    1.3625196667340852E+06    4.4323025162368838E+04    1.6804208495328447E+05    1.3517601342057616E+06
    1.0531580314832973E+02    4.3893017661465208E+04    1.6803278487655142E+05    1.3365857442366388E+06    4.4932086959705644E+04    1.6880466935781288E+05    1.3620078720602703E+06    4.4303273352473909E+04    1.6788648133243670E+05    1.3511456357726874E+06
    1.0531632946418755E+02    4.3866214261974659E+04    1.6789650410184139E+05    1.3358085634741732E+06    4.4915094380409129E+04    1.6865968046832958E+05    1.3615082824628544E+06    4.4283657976057053E+04    1.6773633406432014E+05    1.3505300532409751E+06
    1.0531685578004536E+02    4.3837707970506555E+04    1.6774819299672611E+05    1.3349947991607066E+06    4.4898418132582374E+04    1.6851850143683434E+05    1.3610160868174788E+06    4.4263965210529212E+04    1.6758725393126605E+05    1.3499106665883444E+06
    1.0531738209590317E+02    4.3808779470918154E+04    1.6759600910744842E+05    1.3341717823024124E+06    4.4881957604957839E+04    1.6837935417879676E+05    1.3605296935814475E+06    4.4244141696669962E+04    1.6743811628502590E+05    1.3492868262840025E+06
    1.0531790841176098E+02    4.3779827129289275E+04    1.6744249298078640E+05    1.3333480438708193E+06    4.4865676600985964E+04    1.6824157636562004E+05    1.3600485692381479E+06    4.4224180394663606E+04    1.6728871425861138E+05    1.3486585030507434E+06
    1.0531843472761879E+02    4.3750976446456305E+04    1.6728845583997201E+05    1.3325263002131591E+06    4.4849561768048246E+04    1.6810489794943406E+05    1.3595725560088295E+06    4.4204087179322938E+04    1.6713907663384901E+05    1.3480258591222800E+06
    1.0531896104347661E+02    4.3722266638800087E+04    1.6713416804743293E+05    1.3317074297292256E+06    4.4833608945876840E+04    1.6796920368792667E+05    1.3591016490491882E+06    4.4183871257457911E+04    1.6698927685992324E+05    1.3473891198187398E+06
    1.0531948735933442E+02    4.3693709127878043E+04    1.6697973006624225E+05    1.3308917205015100E+06    4.4817818340200924E+04    1.6783444897500484E+05    1.3586359193802518E+06    4.4388671323153132E+04    1.6827210053623235E+05    1.3541999563038934E+06
    1.0532001367519223E+02    4.3704326845343778E+04    1.6707436914531482E+05    1.3309100985218051E+06    4.4807421319776578E+04    1.6779085011059610E+05    1.3582609576497527E+06    4.4334871586020308E+04    1.6772760340862753E+05    1.3523085598272088E+06
    1.0532053999105004E+02    4.3683265237786873E+04    1.6696600717105542E+05    1.3302536966202508E+06    4.4795633180343335E+04    1.6772117350999132E+05    1.3578659826263036E+06    4.4309986880002703E+04    1.6749254635778227E+05    1.3515972015639402E+06
    1.0532106630690785E+02    4.3656965638568428E+04    1.6682324612444500E+05    1.3294857776468997E+06    4.4782865504255780E+04    1.6763247644079220E+05    1.3574577852938373E+06    4.4286578312073310E+04    1.6729030996214761E+05    1.3509017327328697E+06
    1.0532159262276566E+02    4.3629266649946861E+04    1.6667059296980529E+05    1.3286881840219148E+06    4.4769417619810120E+04    1.6752989709592445E+05    1.3570413234924821E+06    4.4263968883562127E+04    1.6710683777541047E+05    1.3502136813036066E+06
    1.0532211893862348E+02    4.3601305864016293E+04    1.6651533241554088E+05    1.3278852141024119E+06    4.4755565509791762E+04    1.6741817113686795E+05    1.3566211855825314E+06    4.4241805570634810E+04    1.6693476642947391E+05    1.3495286776326939E+06
    1.0532264525448129E+02    4.3573417181308818E+04    1.6635962387006532E+05    1.3270840483539402E+06    4.4741512025045369E+04    1.6730077061324677E+05    1.3562007682868489E+06    4.3996565419484214E+04    1.6514538235351403E+05    1.3404833540374322E+06
