 R, U, AoA, Re
    2.5714000000000001E+00    9.9671666954641758E+00    1.6240336617278192E+01    1.3908058970976633E+06
    4.7142999999999997E+00    1.2267295722718606E+01    2.0420218343502931E+01    1.7361446999929566E+06
    6.8571000000000000E+00    1.5189821558531193E+01    1.0115888292278816E+01    2.4298001351272566E+06
    9.0000000000000000E+00    1.8441374826233162E+01    1.3281774813686114E+01    3.4580113648475609E+06
    1.1142899999999999E+01    2.1875656748168005E+01    8.5422054839971882E+00    4.7031913349065790E+06
    1.3285700000000000E+01    2.5666897773999949E+01    4.8299616413451369E+00    6.1306057206624886E+06
    1.5428599999999999E+01    2.9284165472044062E+01    2.2971389355879195E+00    6.7678019457233101E+06
    1.7571400000000001E+01    3.2945867212384876E+01    3.2425595065478097E-01    7.1872839848310798E+06
    1.9714300000000001E+01    3.6638973327828637E+01   -3.3155689641221142E-01    7.5208572425542884E+06
    2.1857099999999999E+01    4.0354565579441726E+01    4.4623175195945736E-01    7.7635849930701023E+06
    2.4000000000000000E+01    4.3997304874942742E+01    6.1281854910082423E-01    7.9003591254508579E+06
    2.6142900000000001E+01    4.7749446696793058E+01    1.3935989719505215E+00    7.9583994648234826E+06
    2.8285699999999999E+01    5.1510628104437522E+01    1.9440384189791453E+00    7.9210648904900262E+06
    3.0428599999999999E+01    5.5279319147336082E+01    2.3306470254549119E+00    7.7877901755116032E+06
    3.2571399999999997E+01    5.9053764070234429E+01    2.6514448934476227E+00    7.5540096983422339E+06
    3.4714300000000001E+01    6.2791323065633065E+01    3.2365809062509641E+00    7.2265515383695280E+06
    3.6857100000000003E+01    6.6571583221598274E+01    3.3204169201801950E+00    6.8027105262112366E+06
    3.9000000000000000E+01    7.0355736807793676E+01    3.3499575950292311E+00    6.2768431381356725E+06
    4.1142899999999997E+01    7.4143038358873028E+01    3.3398020664891699E+00    5.6581385034119738E+06
    4.3285699999999999E+01    7.7932852013105460E+01    3.2269704761776903E+00    4.9418658122276068E+06
    4.5428600000000003E+01    8.1755546413979189E+01    3.3421522038752238E+00    4.1233863144186172E+06
    4.5930000000000000E+01    8.2577977630426730E+01    3.0549061686394761E+00    2.9916627006968437E+06
    4.6500000000000000E+01    8.3586038533596849E+01    1.5347794684851537E+00    5.7351952075231229E+03
