 R, U, AoA, Re
    2.5714000000000001E+00    9.7268015858282109E+00    1.7912089946851399E+01    1.3582371355993364E+06
    4.7142999999999997E+00    1.1956473434865078E+01    2.1409148759741065E+01    1.6933663642371562E+06
    6.8571000000000000E+00    1.4846076167838477E+01    1.0683657501622413E+01    2.3765136103165196E+06
    9.0000000000000000E+00    1.8066474639522443E+01    1.2239038075454880E+01    3.3943959238635753E+06
    1.1142899999999999E+01    2.1529214028056504E+01    7.5870810231638321E+00    4.6378391503640134E+06
    1.3285700000000000E+01    2.5094114806394938E+01    4.2398416626692628E+00    6.0054789830200765E+06
    1.5428599999999999E+01    2.8723433686974722E+01    1.7314778296963969E+00    6.6511525664317189E+06
    1.7571400000000001E+01    3.2519769909285067E+01    5.6256079206929388E-01    7.1036378177560875E+06
    1.9714300000000001E+01    3.6209244866887573E+01   -1.3618024262729811E-01    7.4423999056333881E+06
    2.1857099999999999E+01    3.9922123544407860E+01    6.0953156196110980E-01    7.6904677417552480E+06
    2.4000000000000000E+01    4.3652736698407509E+01    1.2981822620837247E+00    7.8429207384541733E+06
    2.6142900000000001E+01    4.7247568078909161E+01    1.6388481176131982E+00    7.8774746594748637E+06
    2.8285699999999999E+01    5.1059749400583442E+01    1.2958079754753684E+00    7.8526493533505630E+06
    3.0428599999999999E+01    5.4834702289577287E+01    1.7218185926155993E+00    7.7260559197627530E+06
    3.2571399999999997E+01    5.8614647280855777E+01    2.0776733367402835E+00    7.4987160730651198E+06
    3.4714300000000001E+01    6.2354326458833569E+01    2.7829199905266382E+00    7.1713637664519139E+06
    3.6857100000000003E+01    6.6138419203910402E+01    2.8897183350862439E+00    6.7538374795308243E+06
    3.9000000000000000E+01    6.9926013755687009E+01    2.9400823564948619E+00    6.2342501036018897E+06
    4.1142899999999997E+01    7.3716421039747345E+01    2.9488844174269691E+00    5.6217447982419441E+06
    4.3285699999999999E+01    7.7463451774678717E+01    3.5396404546743319E+00    4.9095577816600148E+06
    4.5428600000000003E+01    8.1253502583907746E+01    3.3568990603462687E+00    4.0964059608866191E+06
    4.5930000000000000E+01    8.2140637899223577E+01    2.7546695983757310E+00    2.9748532925597089E+06
    4.6500000000000000E+01    8.3149290662747731E+01    1.2377627437573311E+00    5.7033773671485296E+03
