 R, U, AoA, Re
    2.5714000000000001E+00    9.8581254729579246E+00    1.5618933554562348E+01    1.3784975009695031E+06
    4.7142999999999997E+00    1.2191696480115299E+01    1.9796339966702604E+01    1.7290918590855824E+06
    6.8571000000000000E+00    1.5139163646378199E+01    9.5699101829054332E+00    2.4268146230500480E+06
    9.0000000000000000E+00    1.8168023198225118E+01    1.1841005747079141E+01    3.4113256687153280E+06
    1.1142899999999999E+01    2.1640546747378597E+01    7.2757316831600569E+00    4.6588868300256049E+06
    1.3285700000000000E+01    2.5212048667834672E+01    3.9877841460907675E+00    6.0299030922454903E+06
    1.5428599999999999E+01    2.8846058460587706E+01    1.5216163790286583E+00    6.6753410419630334E+06
    1.7571400000000001E+01    3.2510759679598280E+01    5.2344800543778580E-01    7.1001227576280795E+06
    1.9714300000000001E+01    3.6200864938717075E+01   -1.7169549549455501E-01    7.4390568046752270E+06
    2.1857099999999999E+01    3.9914261940292569E+01    5.7705179861043343E-01    7.6872785277242837E+06
    2.4000000000000000E+01    4.3645308197938952E+01    1.2682872012419326E+00    7.8398780619363170E+06
    2.6142900000000001E+01    4.7233648501422110E+01    1.7175958593618714E+00    7.8717416309311511E+06
    2.8285699999999999E+01    5.0991353534044180E+01    2.2366827681957187E+00    7.8405262391770519E+06
    3.0428599999999999E+01    5.4757115445476302E+01    2.5971154664870078E+00    7.7135458473602505E+06
    3.2571399999999997E+01    5.8529061618936716E+01    2.8957785782519743E+00    7.4862350963476691E+06
    3.4714300000000001E+01    6.2253404674475867E+01    2.7756080912316454E+00    7.1598002611046275E+06
    3.6857100000000003E+01    6.6037559981566304E+01    2.8821681723615580E+00    6.7435790366177484E+06
    3.9000000000000000E+01    6.9825215116931332E+01    2.9323877678882182E+00    6.2253012261845823E+06
    4.1142899999999997E+01    7.3615680599400420E+01    2.9411148594038683E+00    5.6140962606423823E+06
    4.3285699999999999E+01    7.7435163157178209E+01    3.5762647828188006E+00    4.9073849429372512E+06
    4.5428600000000003E+01    8.1224942518598866E+01    3.3917047243576679E+00    4.0946490903202780E+06
    4.5930000000000000E+01    8.2112018053075431E+01    2.7890751314855926E+00    2.9735865619597412E+06
    4.6500000000000000E+01    8.3120604455692913E+01    1.2717242750117714E+00    5.7009683487016009E+03
