 R, U, AoA, Re
    2.5714000000000001E+00    1.0300346884014633E+01    1.3121090788173511E+01    1.4384612839331522E+06
    4.7142999999999997E+00    1.2734017102051695E+01    1.8383417074165219E+01    1.8036573581020497E+06
    6.8571000000000000E+00    1.5726252255159011E+01    8.7923747907557370E+00    2.5176458691213648E+06
    9.0000000000000000E+00    1.8897866837145198E+01    1.1936271183055426E+01    3.5453835508962581E+06
    1.1142899999999999E+01    2.2365726516223241E+01    7.5047833576991687E+00    4.8109614481368363E+06
    1.3285700000000000E+01    2.5931058314487785E+01    4.2768949764155106E+00    6.1966557821133258E+06
    1.5428599999999999E+01    2.9558884129843815E+01    1.8349522124176938E+00    6.8345503765734192E+06
    1.7571400000000001E+01    3.3404420839259352E+01    3.3979863347547851E-01    7.2929017988179773E+06
    1.9714300000000001E+01    3.7097109069377595E+01   -2.9807833552500262E-01    7.6207317425092943E+06
    2.1857099999999999E+01    4.0812104954809108E+01    4.9110334834024433E-01    7.8576230020138118E+06
    2.4000000000000000E+01    4.4544130641751828E+01    1.2115574890811147E+00    7.9987092416411061E+06
    2.6142900000000001E+01    4.8248812262196068E+01    1.4160835126407707E+00    8.0435383501273245E+06
    2.8285699999999999E+01    5.2009711908909317E+01    1.9719575085177925E+00    7.9997109073229656E+06
    3.0428599999999999E+01    5.5778093591789350E+01    2.3623633779967390E+00    7.8599239201241871E+06
    3.2571399999999997E+01    5.9547523269654519E+01    2.7849430009360585E+00    7.6210761538054775E+06
    3.4714300000000001E+01    6.3325806765323577E+01    3.0021779713526082E+00    7.2876508312787032E+06
    3.6857100000000003E+01    6.7108053180163566E+01    3.1028376939781750E+00    6.8571413225942533E+06
    3.9000000000000000E+01    7.0893952990709039E+01    3.1470606471801563E+00    6.3245016126857931E+06
    4.1142899999999997E+01    7.4607959136424142E+01    3.5888168584255817E+00    5.6932067622926272E+06
    4.3285699999999999E+01    7.8395886863066650E+01    3.4658906764707753E+00    4.9708683093152465E+06
    4.5428600000000003E+01    8.2186467145390282E+01    3.2901110503767912E+00    4.1452875349366246E+06
    4.5930000000000000E+01    8.3073715647203073E+01    2.6893723895567243E+00    3.0099866348421425E+06
    4.6500000000000000E+01    8.4082492602225273E+01    1.1741023939200594E+00    5.7699571349752423E+03
