 R, U, AoA, Re
    2.5714000000000001E+00    9.7067792527391834E+00    1.5131833016097083E+01    1.3565156012785467E+06
    4.7142999999999997E+00    1.2068851552363444E+01    1.9223051108611919E+01    1.7106370245465953E+06
    6.8571000000000000E+00    1.5039773291075335E+01    9.0336801814875276E+00    2.4094283027770300E+06
    9.0000000000000000E+00    1.7742960994438203E+01    1.1288729763704319E+01    3.3308821757234698E+06
    1.1142899999999999E+01    2.1230607741727152E+01    6.7241608836270528E+00    4.5697666588681946E+06
    1.3285700000000000E+01    2.4814568120979022E+01    3.4622355860872194E+00    5.9337136349678906E+06
    1.5428599999999999E+01    2.8458747782567404E+01    1.0292652645982576E+00    6.5844640728585804E+06
    1.7571400000000001E+01    3.2174280218612786E+01    4.6696028572531917E-01    7.0249853091213908E+06
    1.9714300000000001E+01    3.5865421980671208E+01   -2.3751045328793735E-01    7.3683918496188950E+06
    2.1857099999999999E+01    3.9579860397591368E+01    5.0627391926750009E-01    7.6210816141419234E+06
    2.4000000000000000E+01    4.3311904015487066E+01    1.1951902343887837E+00    7.7781597756893309E+06
    2.6142900000000001E+01    4.6896868807286509E+01    1.7222125951974587E+00    7.8151784402733613E+06
    2.8285699999999999E+01    5.0654553283019780E+01    2.2358579242589447E+00    7.7883036604271606E+06
    3.0428599999999999E+01    5.4420346256328315E+01    2.5922534907704939E+00    7.6656770367345475E+06
    3.2571399999999997E+01    5.8192356273304505E+01    2.8878966777259540E+00    7.4427521490711030E+06
    3.4714300000000001E+01    6.1994522425505281E+01    2.3834408688717783E+00    7.1303531969870348E+06
    3.6857100000000003E+01    6.5781801789249187E+01    2.5108865823446012E+00    6.7177698988338243E+06
    3.9000000000000000E+01    6.9572253185516686E+01    2.5799240919855198E+00    6.2030328706455203E+06
    4.1142899999999997E+01    7.3533861056074244E+01    3.6256995502271332E+00    5.6081764115633834E+06
    4.3285699999999999E+01    7.7321523919164903E+01    3.4962717457943651E+00    4.9000654972750777E+06
    4.5428600000000003E+01    8.1111896865632119E+01    3.3150085378595331E+00    4.0888521393434578E+06
    4.5930000000000000E+01    8.1999103828576850E+01    2.7131127778452377E+00    2.9694262097276188E+06
    4.6500000000000000E+01    8.3007836424735629E+01    1.1965798180215976E+00    5.6930972594161003E+03
